	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.436.sbml')	803.2666	662.6404	796.9469	588.93
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/698961.3.sbml')	803.2666	821.4115	795.521	821.4115
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.494.sbml')	803.2666	898.1034	802.7887	700.8849
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/525328.13.sbml')	803.2666	844.9093	803.2666	820.131
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.483.sbml')	803.2666	1000.0	796.9469	833.3333
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/585528.11.sbml')	803.2666	636.8282	796.9469	547.9231
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/1261068.4.sbml')	803.2666	632.4494	796.9469	597.4639
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.459.sbml')	803.2666	758.4609	802.671	687.2443
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.468.sbml')	803.2666	838.633	795.521	838.633
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.147.sbml', 'BV+_context/2702.471.sbml')	728.3506	599.8586	668.254	558.3707
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/293424.19.sbml')	803.2666	1000.0	795.521	1000.0
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.107.sbml')	803.2666	564.5233	796.9469	511.7356
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/1261063.4.sbml')	803.2666	888.6365	796.9469	843.0716
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.441.sbml')	803.2666	624.6781	796.9469	548.1173
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.269.sbml')	803.2666	658.7906	800.6162	556.7383
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2026098.4.sbml')	803.2666	661.4062	796.9469	584.7477
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.299.sbml')	803.2666	842.1535	803.2666	762.1419
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.524.sbml')	803.2666	838.8089	796.9469	812.6722
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/293424.15.sbml')	803.2666	932.2385	803.2666	803.4071
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.482.sbml')	803.2666	681.6428	802.1343	625.3834
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.147.sbml', 'BV+_context/682147.3.sbml')	728.3506	765.3858	666.6542	733.5211
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/626522.3.sbml')	803.2666	341.8595	803.2666	341.8595
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2676753.3.sbml')	803.2666	838.633	795.521	838.633
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.151.sbml')	803.2666	647.4151	803.2666	589.6118
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/293424.8.sbml')	803.2666	1000.0	796.9469	1000.0
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.423.sbml')	803.2666	658.8217	796.9469	579.0475
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.97.sbml')	803.2666	604.3645	796.9469	534.4324
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/293424.3.sbml')	803.2666	659.7284	803.2666	610.1275
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.333.sbml')	803.2666	715.8194	796.9469	646.6847
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.424.sbml')	803.2666	804.883	795.521	804.883
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/1261062.4.sbml')	803.2666	805.207	796.9469	793.9548
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.147.sbml', 'BV+_context/2702.488.sbml')	728.3506	631.2804	668.6242	582.3437
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.505.sbml')	803.2666	621.0508	802.1313	583.3442
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.506.sbml')	803.2666	642.7056	800.6162	588.3799
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.496.sbml')	803.2666	1000.0	795.521	971.9769
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.166.sbml')	803.2666	750.2756	796.9469	655.1718
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/585528.6.sbml')	803.2666	1000.0	796.9469	902.5524
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.94.sbml')	803.2666	427.5366	803.2666	415.802
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.452.sbml')	803.2666	654.8812	796.9469	583.4521
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.336.sbml')	803.2666	707.8366	796.9469	627.7779
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.99.sbml')	803.2666	626.4556	803.2666	542.6096
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2021364.4.sbml')	803.2666	657.3818	796.9469	598.9903
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.147.sbml', 'BV+_context/2702.481.sbml')	728.3506	665.9046	665.3055	566.5181
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.492.sbml')	803.2666	855.432	796.9469	841.9288
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.435.sbml')	803.2666	679.1082	796.9469	592.948
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2021361.5.sbml')	803.2666	681.4829	802.6735	632.8028
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.328.sbml')	803.2666	643.6933	796.9469	550.6648
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.471.sbml')	803.2666	599.8586	803.2666	556.0829
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/682147.3.sbml')	803.2666	765.3858	801.8934	731.947
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.488.sbml')	803.2666	631.2804	796.9469	582.2501
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.481.sbml')	803.2666	665.9046	796.9469	566.5181
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.334.sbml')	803.2666	674.6323	802.4131	613.6477
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.523.sbml')	803.2666	669.8356	796.9469	584.4154
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.147.sbml', 'BV+_context/2702.334.sbml')	728.3506	674.6323	666.6542	616.39
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/1973156.3.sbml')	803.2666	681.2858	800.6162	657.8752
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.466.sbml')	803.2666	952.381	796.9469	952.381
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.528.sbml')	803.2666	796.3073	803.2666	687.0397
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.101.sbml')	803.2666	740.6855	803.2666	680.8439
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/2702.149.sbml')	803.2666	648.4867	796.9469	545.5849
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/293424.9.sbml', 'BV+_context/82135.84.sbml')	803.2666	422.0066	796.9469	405.968
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/698954.3.sbml')	692.8677	675.2415	662.4356	598.0684
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.497.sbml')	692.8677	615.069	664.6683	518.2636
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/1841133.4.sbml')	692.8677	698.4707	661.5606	622.0384
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.171.sbml')	692.8677	667.1436	661.5606	609.828
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.147.sbml', 'BV+_context/2702.523.sbml')	728.3506	669.8356	665.3055	584.474
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.105.sbml')	692.8677	849.317	661.4594	694.7406
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/293424.7.sbml')	692.8677	1000.0	661.4594	1000.0
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.464.sbml')	692.8677	855.432	661.4594	855.432
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.513.sbml')	692.8677	1000.0	673.259	1000.0
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.442.sbml')	692.8677	651.9491	661.4594	581.9843
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/1261069.4.sbml')	692.8677	683.6951	661.6439	619.6224
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/1261067.4.sbml')	692.8677	655.9107	661.5606	590.5314
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.522.sbml')	692.8677	798.6157	661.4594	798.6157
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/1261065.4.sbml')	692.8677	843.2465	661.6821	819.8265
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.516.sbml')	692.8677	690.4834	661.6439	593.6939
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.343.sbml', 'BV+_context/293424.19.sbml')	821.5802	1000.0	821.5802	1000.0
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.147.sbml', 'BV+_context/1973156.3.sbml')	728.3506	681.2858	668.6242	658.4828
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.165.sbml')	692.8677	760.3864	662.4356	654.0472
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.167.sbml')	692.8677	821.4115	661.4594	821.4115
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.453.sbml')	692.8677	748.5708	662.8805	708.6475
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/1261058.4.sbml')	692.8677	822.9343	672.1608	792.3898
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.455.sbml')	692.8677	849.317	661.4594	849.317
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.477.sbml')	692.8677	884.1733	661.4594	884.1733
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.331.sbml')	692.8677	659.4355	662.87	599.5808
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.478.sbml')	692.8677	628.3256	661.5606	575.0357
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.503.sbml')	692.8677	1000.0	661.4594	833.3333
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.463.sbml')	692.8677	625.6275	661.4594	573.1622
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.147.sbml', 'BV+_context/2702.466.sbml')	728.3506	952.381	665.3055	952.381
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/698950.3.sbml')	692.8677	632.1672	661.5606	582.0908
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.93.sbml')	692.8677	492.713	677.1021	488.174
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/1261057.4.sbml')	692.8677	975.3247	662.5083	909.6804
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.194.sbml')	692.8677	656.8585	661.4594	584.3019
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/698952.3.sbml')	692.8677	805.0449	661.4594	805.0449
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.434.sbml')	692.8677	619.6656	663.0404	544.8856
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.487.sbml')	692.8677	669.023	663.0798	606.438
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2026097.4.sbml')	692.8677	804.883	661.4594	804.883
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.495.sbml')	692.8677	672.6897	664.313	622.6442
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.147.sbml', 'BV+_context/2702.528.sbml')	728.3506	796.3073	685.6609	728.6809
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.329.sbml')	692.8677	659.8319	661.4594	599.1901
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.335.sbml')	692.8677	715.6848	663.0404	642.8304
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/1261066.4.sbml')	692.8677	855.432	661.4594	855.432
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.104.sbml')	692.8677	804.883	661.4594	804.883
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.504.sbml')	692.8677	1000.0	673.259	911.16
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.475.sbml')	692.8677	673.5433	661.6821	624.282
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2026092.4.sbml')	692.8677	682.9663	664.313	629.1033
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.445.sbml')	692.8677	656.4744	664.8734	613.2683
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.173.sbml')	692.8677	690.3265	661.4594	638.0892
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.332.sbml')	692.8677	706.269	661.6439	625.5936
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.147.sbml', 'BV+_context/2702.101.sbml')	728.3506	740.6855	669.0485	680.8439
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.338.sbml')	692.8677	691.9018	662.4356	635.2013
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.108.sbml')	692.8677	685.373	662.4347	638.4492
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/1261060.4.sbml')	692.8677	838.633	661.4594	812.1668
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2792979.8.sbml')	692.8677	710.003	661.4594	647.9468
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.174.sbml')	692.8677	701.685	661.4594	658.7561
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2759694.3.sbml')	692.8677	732.2344	667.2209	681.1535
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/679190.3.sbml')	692.8677	791.6344	663.4586	748.0895
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.498.sbml')	692.8677	804.883	661.4594	804.883
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.92.sbml')	692.8677	662.4663	661.4594	619.6698
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.168.sbml')	692.8677	664.1025	661.4594	586.6824
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.147.sbml', 'BV+_context/2702.149.sbml')	728.3506	648.4867	668.6242	555.8013
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.472.sbml')	692.8677	591.0987	661.5606	546.0606
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.436.sbml')	692.8677	662.6404	661.4594	588.93
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/698961.3.sbml')	692.8677	821.4115	661.4594	821.4115
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.494.sbml')	692.8677	898.1034	663.576	716.7014
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/525328.13.sbml')	692.8677	844.9093	680.9183	820.5238
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.483.sbml')	692.8677	1000.0	661.4594	833.3333
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/585528.11.sbml')	692.8677	636.8282	661.4594	547.9231
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/1261068.4.sbml')	692.8677	632.4494	661.4594	597.4639
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.459.sbml')	692.8677	758.4609	662.4701	687.2443
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261061.4.sbml', 'BV+_context/2702.468.sbml')	692.8677	838.633	661.4594	838.633
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.147.sbml', 'BV+_context/82135.84.sbml')	728.3506	422.0066	665.3055	418.4517
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
